nom_comm,code_insee,nom_carr,nom_axe,date,type_compt,remarque,id,num_poste,id_metro,num_ope,fid,geo_point_2d
CLAIX,38111,"Beyle Stendhal / Belledonne",,20190521,DIRECTIONNEL,,115,,215,"OPE 146",168,"45.120223309358735, 5.672016982022208"
CLAIX,38111,"Republique / Belledonne",,20190521,DIRECTIONNEL,,116,,216,"OPE 146",169,"45.120341420603715, 5.674431199543661"
GRENOBLE,38185,"Boulevard Agutte Sembat / Cours Lafontaine",D5,20150319,DIRECTIONNEL,,220,1503,217,,170,"45.18800900001899, 5.726528000000001"
GRENOBLE,38185,"Boulevard Agutte Sembat / Rue Hoche",D5,20150319,DIRECTIONNEL,,221,1505,218,,171,"45.18597600001899, 5.728873999999999"
PONT-DE-CLAIX,38317,"8 Mai 1945/Benoit Jay/Maréchal Juin/Stalingrad",,20160906,DIRECTIONNEL,,222,1,219,,172,"45.12307214766941, 5.697752946516056"
ECHIROLLES,38151,"Jean Jaurès/Colonel Manhes/Auguste Ferrier",,,DIRECTIONNEL,,217,,220,,173,"45.14594838623747, 5.704875224307146"
ECHIROLLES,38151,"Couturier / Casanova",,20140408,DIRECTIONNEL,,140,47,57,,174,"45.14909365964881, 5.701778667683148"
ECHIROLLES,38151,"Casanova / Manhes",,20140408,DIRECTIONNEL,,141,48,58,,175,"45.14657631640546, 5.701262953888446"
GIERES,38179,"Rue de l'Isère/Grand'Rue/Victor Hugo/Arènes",,20160906,DIRECTIONNEL,,223,,221,,176,"45.18199682786871, 5.792217063632604"
VARCES-ALLIERES-ET-RISSET,38524,"D1075 x Caserne Militaire",,20160906,DIRECTIONNEL,,224,,222,,177,"45.10188535341237, 5.685513774425736"
VARCES-ALLIERES-ET-RISSET,38524,"D1075 x Rue Charles de Gaulle",,20160906,DIRECTIONNEL,,225,,223,,178,"45.08929051604249, 5.683622381153414"
MEYLAN,38229,"Verdun / Centaurées",,20121002,DIRECTIONNEL,,226,3,224,,179,"45.204781757860616, 5.7640680726626545"
GRENOBLE,38185,"Bd. Jean Pain / Rue du 19 Mars 1962",D1090,20151217,DIRECTIONNEL,,227,1510,225,,180,"45.18940800001898, 5.741948"
FONTAINE,38169,"JOLIOT CURIE - BUISSONNEES",,20190521,DIRECTIONNEL,,230,1,226,"OPE 141",181,"45.19991492838003, 5.691234073683764"
FONTAINE,38169,"JOSEPH BERTOIN / ALPES",,20190521,DIRECTIONNEL,,231,2,227,"OPE 141",182,"45.19790949507996, 5.680711323045349"
FONTAINE,38169,"JOSEPH BERTOIN / AMBROISE CROIZAT",,20190521,DIRECTIONNEL,,232,3,228,"OPE 141",183,"45.19519286837385, 5.676620800259153"
FONTAINE,38169,"AMBROISE CROIZAT / RUE DES ALPES",,20190521,DIRECTIONNEL,,117,3,229,"OPE 141",184,"45.19204511281462, 5.685415447948117"
ECHIROLLES,38151,"Avenue Salvador Allende / Allée Jean Vilar","Avenue Salvador Allende",20180912,DIRECTIONNEL,Aucune.,3,C12,255,,185,"45.157430897654585, 5.728837859396881"
GRENOBLE,38185,"Cours Berriat / Rue Pierre Semard","Cours Berriat",20220512,DIRECTIONNEL,Aucune.,"OPE 374-C1",C1,678,"OPE 374",186,"8.280972182899214, -9.899272031080018"
SEYSSINET-PARISET,38485,"Boulevard de l'Europe / Avenue Victor Hugo","Boulevard de l'Europe",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C10",C10,373,"OPE 188",187,"45.180330420019025, 5.694319709999999"
GIÈRES,38179,"Grand'Rue / Rue de la Plaine",Grand'Rue,20210119,DIRECTIONNEL,Aucune.,"OPE 258-C2",C2,961,"OPE 258",188,"45.18157100001903, 5.789113"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20181001,DIRECTIONNEL,Aucune.,4,C1,260,,189,"45.17900072354083, 5.789364322492089"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20181001,DIRECTIONNEL,Aucune.,5,C1,286,,190,"45.17900072354083, 5.789364322492089"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Maison d'arrêt",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C1",C1,433,"OPE 275",191,"45.09923300001925, 5.684431"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Rue de l'Industrie",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C2",C2,434,"OPE 275",192,"45.097234000019256, 5.683778"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Rue Pierre Termier",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C3",C3,435,"OPE 275",193,"45.09358700001928, 5.683766999999999"
SEYSSINET-PARISET,38485,"Avenue de Grenoble / Avenue Pierre de Coubertin","Avenue de Grenoble",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C11",C11,374,"OPE 188",194,"45.16764682001907, 5.69101279"
SEYSSINS,38486,"Avenue de Grenoble / Avenue Pierre de Coubertin","Avenue de Grenoble",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C12",C12,375,"OPE 188",195,"45.15946442001908, 5.696162609999998"
SAINT-EGRÈVE,38382,"Avenue de la Monta / Rue de l'Isère","Avenue de la Monta",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C13",C13,376,"OPE 188",196,"45.22957542001891, 5.682967909999999"
FONTAINE,38169,"Avenue du Vercors / Boulevard Joliot Curie","Avenue du Vercors",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C14",C14,377,"OPE 188",197,"45.19238592001899, 5.694897489999998"
GRENOBLE,38185,"Rue Félix Esclangon / Rue Durand Savoyat","Rue Félix Esclangon",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C15",C15,378,"OPE 188",198,"45.19850352001898, 5.709342690000001"
GIÈRES,38179,"Grand'Rue / Rue de la Gare",Grand'Rue,20210119,DIRECTIONNEL,"Quelques incivilités sur ce carrefour","OPE 258-C1",C1,425,"OPE 258",199,"45.18149500001902, 5.788105"
GIÈRES,38179,"Grand'Rue / Rue de la Plaine",Grand'Rue,20210119,DIRECTIONNEL,Aucune.,"OPE 258-C2",C2,426,"OPE 258",200,"45.18157100001903, 5.789113"
GRENOBLE,38185,"Rue de Stalingrad / Rue Général Ferrié","Rue de Stalingrad",20210223,DIRECTIONNEL,"Vélos sur route","OPE 267-C1",C1,429,"OPE 267",201,"45.17516700001904, 5.725535000000001"
GRENOBLE,38185,"Rue de Stalingrad / Rue des Alliés","Rue de Stalingrad",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C2",C2,430,"OPE 267",202,"45.171745000019044, 5.724327999999998"
GRENOBLE,38185,"Rue Honoré de Balzac / Rue Jacquard","Rue Honoré de Balzac",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C3",C3,431,"OPE 267",203,"45.17449400001905, 5.724529"
GRENOBLE,38185,"Rue de Stalingrad / Rue des Alliés","Rue de Stalingrad",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C4",C4,432,"OPE 267",204,"45.171745000019044, 5.724327999999998"
ECHIROLLES,38151,"Avenue Auguste Ferrier / Rue de la Paix","Avenue Auguste Ferrier",20210107,DIRECTIONNEL,Aucune.,"OPE 254-C01",C01,449,"OPE 254",205,"8.280971853195286, -9.899272011416606"
SAINT-EGRÈVE,38382,"Avenue de San Marino / Route de Lyon","Avenue de San Marino",20191121,DIRECTIONNEL,Aucune.,228,C1,289,"OPE 188",206,"45.242647994912964, 5.670326741938058"
SAINT-EGRÈVE,38382,"Avenue de San Marino / Rue de la Biole","Avenue de San Marino",20191121,DIRECTIONNEL,Aucune.,229,C2,290,"OPE 188",207,"45.23927549479926, 5.666133682086767"
NOYAREY,38281,"Avenue de Valence / RD 105F","Avenue de Valence",20191121,DIRECTIONNEL,Aucune.,118,C3,291,"OPE 188",208,"45.23107418859229, 5.64726589184523"
SAINT-EGRÈVE,38382,"Route de Grenoble / Rue Lieutenant Fiancey","Route de Grenoble",20191121,DIRECTIONNEL,Aucune.,6,C4,292,"OPE 188",209,"45.22370812831832, 5.688186636994709"
SAINT-EGRÈVE,38382,"Rue des Moutonnées / Avenue de l'île Brune","Rue des Moutonnées",20191118,DIRECTIONNEL,Aucune.,7,C5,293,"OPE 188",210,"45.21910726309423, 5.67926340865049"
SASSENAGE,38474,"Boulevard Paul Langevin / Rue de l'Argentière","Boulevard Paul Langevin",20191121,DIRECTIONNEL,Aucune.,8,C6,294,"OPE 188",211,"45.19885752822437, 5.670594094076851"
FONTAINE,38169,"Boulevard Paul Langevin / Avenue Ambroise Croizat","Boulevard Paul Langevin",20191121,DIRECTIONNEL,Aucune.,9,C7,295,"OPE 188",212,"45.19558838724009, 5.6753899141255895"
FONTAINE,38169,"Avenue Aristide Briand / Boulevard Joliot Curie","Avenue Aristide Briand",20191121,DIRECTIONNEL,Aucune.,10,C8,296,"OPE 188",213,"45.18919923739552, 5.6937164617436995"
SAINT-EGRÈVE,38382,"Avenue de San Marino / Rue de la Biole","Avenue de San Marino",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C2",C2,379,"OPE 188",214,"45.23927549001887, 5.66613368"
GRENOBLE,38185,"Pont de France / Quai de France","Pont de France",20191121,DIRECTIONNEL,Aucune.,11,C9,297,"OPE 188",215,"45.1934043799844, 5.719715123800268"
SEYSSINET-PARISET,38485,"Boulevard de l'Europe / Avenue Victor Hugo","Boulevard de l'Europe",20191121,DIRECTIONNEL,Aucune.,12,C10,298,"OPE 188",216,"45.18033042363453, 5.694319705612619"
SEYSSINET-PARISET,38485,"Avenue de Grenoble / Avenue Pierre de Coubertin","Avenue de Grenoble",20191121,DIRECTIONNEL,Aucune.,13,C11,299,"OPE 188",217,"45.16764681516666, 5.691012791832188"
SEYSSINS,38486,"Avenue de Grenoble / Avenue Pierre de Coubertin","Avenue de Grenoble",20191121,DIRECTIONNEL,Aucune.,14,C12,300,"OPE 188",218,"45.15946441820519, 5.69616261096982"
SAINT-EGRÈVE,38382,"Avenue de la Monta / Rue de l'Isère","Avenue de la Monta",20191121,DIRECTIONNEL,Aucune.,15,C13,301,"OPE 188",219,"45.22957541553878, 5.682967907379681"
FONTAINE,38169,"Avenue du Vercors / Boulevard Joliot Curie","Avenue du Vercors",20191121,DIRECTIONNEL,Aucune.,16,C14,302,"OPE 188",220,"45.19238592176861, 5.694897486479588"
GRENOBLE,38185,"Rue Félix Esclangon / Rue Durand Savoyat","Rue Félix Esclangon",20191121,DIRECTIONNEL,Aucune.,17,C15,303,"OPE 188",221,"45.19850352394978, 5.709342686101931"
GRENOBLE,38185,"Bd. Gambetta / Cours Berriat","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,18,C5,304,"OPE 154",222,"45.187828717152506, 5.723506251400339"
GRENOBLE,38185,"Bd. Gambetta / Av Félix Viallet","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,19,C6,305,"OPE 154",223,"45.191266365084395, 5.721221646229559"
GRENOBLE,38185,"Bd. Gambetta / Rue Hoche","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,25,C3,306,"OPE 154",224,"45.18482728964562, 5.725551650839918"
GRENOBLE,38185,"Bd. Maréchal Joffre / Av Général Champon","Bd. Maréchal Joffre",20190919,DIRECTIONNEL,Aucune.,27,C2,307,"OPE 154",225,"45.18367129417601, 5.73132996195785"
GRENOBLE,38185,"Bd. Jean Pain / Bd. Maréchal Lyautey","Bd. Jean Pain",20190919,DIRECTIONNEL,Aucune.,28,C1,308,"OPE 154",226,"45.185347913160015, 5.732268715592901"
GRENOBLE,38185,"Bd. Gambetta / Rue Lesdiguières","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,29,C4,309,"OPE 154",227,"45.186154890904916, 5.724665791469789"
EYBENS,38158,"D269A / N87",D269A,20200220,DIRECTIONNEL,Aucune.,132,CB,336,"OPE 197",228,"45.15057600701142, 5.734216342907038"
GRENOBLE,38185,"Avenue de l'Europe / Avenue Marie Reynoard","Avenue de l'Europe",20191121,DIRECTIONNEL,Aucune.,30,C1,310,"OPE 163",229,"45.15939935400108, 5.7289629510176"
GRENOBLE,38185,"Avenue de l'Europe / Rue Maurice Dodero","Avenue de l'Europe",20191012,DIRECTIONNEL,Aucune.,31,C2,311,"OPE 163",230,"45.159325512912496, 5.73106414006851"
GRENOBLE,38185,"Rue Nicolas Chorier / Rue Joseph Rey","Rue Nicolas Chorier",20190627,DIRECTIONNEL,Aucune.,32,C1,312,"OPE 151",231,"45.1859249525772, 5.71677184003041"
ECHIROLLES,38151,"Rue de Comboire / Rue Geo Charles","Rue de Comboire",20191001,DIRECTIONNEL,Aucune.,33,C1,313,"OPE 159",232,"45.15032422342931, 5.695356000926497"
ECHIROLLES,38151,"Avenue Salvador Allende / Allée Jean Vilar","Avenue Salvador Allende",20180912,DIRECTIONNEL,Aucune.,34,C12,314,"OPE 163",233,"45.157430897654585, 5.728837859396881"
GRENOBLE,38185,"Parking Carrefour","Parking Carrefour",20191012,DIRECTIONNEL,Aucune.,35,C13,315,"OPE 163",234,"45.15874898911258, 5.72862166137317"
ECHIROLLES,38151,"Rue de Comboire / Parking Boulanger","Rue de Comboire",20191001,DIRECTIONNEL,Aucune.,36,C2,316,"OPE 159",235,"45.14968252344951, 5.695078282458672"
ECHIROLLES,38151,"Rue de Comboire / Parking Boulanger","Rue de Comboire",20191119,DIRECTIONNEL,Aucune.,37,C2,317,"OPE 186",236,"45.14968252344951, 5.695078282458672"
ECHIROLLES,38151,"Rue de Comboire / Rue du Drac","Rue de Comboire",20191001,DIRECTIONNEL,Aucune.,39,C3,318,"OPE 159",237,"45.14808836922073, 5.693539412511959"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20181001,DIRECTIONNEL,Aucune.,40,C1,319,"OPE 162",238,"45.17900072354083, 5.789364322492089"
"LE PONT DE CLAIX",38317,"Avenue Charles de Gaulle / Cours Saint André","Avenue Charles de Gaulle",20200206,DIRECTIONNEL,Aucune.,41,C01,320,"OPE 195",239,"45.13810227988625, 5.7022422670729505"
ECHIROLLES,38151,"Avenue du Général de Gaulle / Avenue de l'Industrie","Avenue du Général de Gaulle",20200206,DIRECTIONNEL,Aucune.,52,C02,321,"OPE 195",240,"45.13603715237965, 5.711871597809071"
"LE PONT DE CLAIX",38317,"Avenue Charles de Gaulle / Guibor","Avenue Charles de Gaulle",20190523,DIRECTIONNEL,Travaux,89,C1,322,"OPE 147",241,"45.137687053115435, 5.7054794436449505"
GRENOBLE,38185,"Bd. Gambetta / Rue Lesdiguières","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C4",C4,354,"OPE 154",242,"45.186154890019004, 5.7246657899999995"
GRENOBLE,38185,"Bd. Gambetta / Cours Berriat","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C5",C5,355,"OPE 154",243,"45.18782872001901, 5.72350625"
ECHIROLLES,38151,"Avenue Victor Hugo / Rue Fernand Pelloutier","Avenue Victor Hugo",20200220,DIRECTIONNEL,Aucune.,90,C01,323,"OPE 199",244,"45.1543053476779, 5.71225409036272"
ECHIROLLES,38151,"Avenue Victor Hugo / Rue de Bretagne","Avenue Victor Hugo",20200220,DIRECTIONNEL,Aucune.,92,C02,324,"OPE 199",245,"45.1588253349991, 5.713531762841681"
ECHIROLLES,38151,"Avenue Léon Blum / Rue Raymond Pitet","Avenue Léon Blum",20200220,DIRECTIONNEL,Aucune.,94,C03,325,"OPE 199",246,"45.159822709586194, 5.713843075322291"
EYBENS,38158,"Avenue Jean Jaurès / N87","Avenue Jean Jaurès",20200220,DIRECTIONNEL,Aucune.,95,C01,326,"OPE 197",247,"45.15632662005401, 5.747058046644249"
EYBENS,38158,"Route de Grenoble / N87","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,96,C02,327,"OPE 197",248,"45.155664585204995, 5.7473798603491"
EYBENS,38158,"Route de Grenoble / Rue Charles Piot","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,97,C03,328,"OPE 197",249,"45.1540771104437, 5.748035910468009"
EYBENS,38158,"Avenue de la République / Rue de la Maritelle","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,98,C11,329,"OPE 197",250,"45.14385102087043, 5.739513735756881"
ECHIROLLES,38151,"Avenue de la République / Avenue Henri Wallon","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,99,C12,330,"OPE 197",251,"45.14241753702603, 5.733698292955249"
ECHIROLLES,38151,"Avenue de la République / Rue Guy Môquet","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,100,C14,331,"OPE 197",252,"45.142621460773434, 5.72649997792626"
VIZILLE,38562,"Avenue Gabriel Péri / Rue Général de Gaulle","Avenue Gabriel Péri",20200220,DIRECTIONNEL,Aucune.,101,C10,332,"OPE 197",253,"45.080546901513024, 5.774205984045498"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20200220,DIRECTIONNEL,"Les feux tricolores étaient clignotant le matin.",103,C17,333,"OPE 197",254,"45.17875729072043, 5.78944355893706"
GIÈRES,38179,"RD 523 / N87","RD 523",20200220,DIRECTIONNEL,Aucune.,119,C16,334,"OPE 197",255,"45.181618726932314, 5.780671019519729"
"SAINT MARTIN D'HERES",38421,"Avenue Gabriel Péri / N87","Avenue Gabriel Péri",20200220,DIRECTIONNEL,Aucune.,131,CA,335,"OPE 197",256,"45.18255193045222, 5.776773143543438"
GRENOBLE,38185,"Bd. Gambetta / Av Félix Viallet","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C6",C6,356,"OPE 154",257,"45.191266370018994, 5.721221650000002"
ECHIROLLES,38151,"Avenue Auguste Ferrier / Rue de la Paix","Avenue Auguste Ferrier",20210107,DIRECTIONNEL,Aucune.,"OPE 254-C01",C01,427,"OPE 254",258,"45.14466200001914, 5.710543999999998"
EYBENS,38158,"D269A / Rue Pierre Mendès France",D269A,20200220,DIRECTIONNEL,Aucune.,133,CC,337,"OPE 197",259,"45.14813749029792, 5.735679054477229"
"LE PONT DE CLAIX",38317,"Rue de Chamrousse / Route de Champagnier","Rue de Chamrousse",20200220,DIRECTIONNEL,Aucune.,134,CD,338,"OPE 197",260,"45.134875512213455, 5.714328488234502"
"VAULNAVEYS LE HAUT",38529,"Avenue du Golf / Avenue d'Uriage","Avenue du Golf",20200220,DIRECTIONNEL,Aucune.,135,CE,339,"OPE 197",261,"45.13103954356147, 5.818910946798099"
"BRIE ET ANGONNES",38059,"Route de Grenoble / Route d'Uriage","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,233,CF,340,"OPE 197",262,"45.114361867085215, 5.784452012384239"
JARRIE,38200,"Route de Vizille / Route de l'Electro-Chimie","Route de Vizille",20200220,DIRECTIONNEL,Aucune.,234,CG,341,"OPE 197",263,"45.08844191440458, 5.731159831230709"
ECHIROLLES,38151,"Rue de Comboire / Rue Geo Charles","Rue de Comboire",20190928,DIRECTIONNEL,Aucune.,235,C1,342,"OPE 159",264,"45.15032422342931, 5.695356000926497"
ECHIROLLES,38151,"Rue de Comboire / Parking Boulanger","Rue de Comboire",20190928,DIRECTIONNEL,Aucune.,236,C2,343,"OPE 159",265,"45.14968252344951, 5.695078282458672"
ECHIROLLES,38151,"Rue de Comboire / Rue du Drac","Rue de Comboire",20190928,DIRECTIONNEL,Aucune.,237,C3,344,"OPE 159",266,"45.14808836922073, 5.693539412511959"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20181001,DIRECTIONNEL,Aucune.,136,C1,345,"OPE 162",267,"45.17900072354083, 5.789364322492089"
GRENOBLE,38185,"Avenue de l'Europe / Rue Maurice Dodero","Avenue de l'Europe",20191012,DIRECTIONNEL,Aucune.,137,C1,346,"OPE 163",268,"45.15939935400108, 5.7289629510176"
ECHIROLLES,38151,"Rue de Comboire / Parking Boulanger","Rue de Comboire",20191123,DIRECTIONNEL,Aucune.,138,C2,347,"OPE 186",269,"45.14968252344951, 5.695078282458672"
GRENOBLE,38185,"Bd. Jean Pain / Bd. Maréchal Lyautey","Bd. Jean Pain",20200528,DIRECTIONNEL,"Comptages vélos.",139,C01,348,"OPE 205",270,"45.18534823171779, 5.732268002782373"
"LE PONT DE CLAIX",38317,"Avenue Charles de Gaulle / Guibor","Avenue Charles de Gaulle",20190523,DIRECTIONNEL,Travaux,"OPE 147-C1",C1,349,"OPE 147",271,"45.13768705001914, 5.70547944"
GRENOBLE,38185,"Rue Nicolas Chorier / Rue Joseph Rey","Rue Nicolas Chorier",20190627,DIRECTIONNEL,Aucune.,"OPE 151-C1",C1,350,"OPE 151",272,"45.18592495001902, 5.71677184"
GRENOBLE,38185,"Bd. Jean Pain / Bd. Maréchal Lyautey","Bd. Jean Pain",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C1",C1,351,"OPE 154",273,"45.18534791001902, 5.73226872"
GRENOBLE,38185,"Bd. Maréchal Joffre / Av Général Champon","Bd. Maréchal Joffre",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C2",C2,352,"OPE 154",274,"45.18367129001903, 5.731329959999998"
GRENOBLE,38185,"Bd. Gambetta / Rue Hoche","Bd. Gambetta",20190919,DIRECTIONNEL,Aucune.,"OPE 154-C3",C3,353,"OPE 154",275,"45.18482729001903, 5.72555165"
NOYAREY,38281,"Avenue de Valence / RD 105F","Avenue de Valence",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C3",C3,380,"OPE 188",276,"45.231074190018894, 5.647265889999998"
SAINT-EGRÈVE,38382,"Route de Grenoble / Rue Lieutenant Fiancey","Route de Grenoble",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C4",C4,381,"OPE 188",277,"45.22370813001892, 5.688186639999998"
SAINT-EGRÈVE,38382,"Rue des Moutonnées / Avenue de l'île Brune","Rue des Moutonnées",20191118,DIRECTIONNEL,Aucune.,"OPE 188-C5",C5,382,"OPE 188",278,"45.21910726001892, 5.679263409999999"
SASSENAGE,38474,"Boulevard Paul Langevin / Rue de l'Argentière","Boulevard Paul Langevin",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C6",C6,383,"OPE 188",279,"45.19885753001898, 5.67059409"
FONTAINE,38169,"Boulevard Paul Langevin / Avenue Ambroise Croizat","Boulevard Paul Langevin",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C7",C7,384,"OPE 188",280,"45.19558839001899, 5.67538991"
FONTAINE,38169,"Avenue Aristide Briand / Boulevard Joliot Curie","Avenue Aristide Briand",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C8",C8,385,"OPE 188",281,"45.18919924001899, 5.693716459999999"
GRENOBLE,38185,"Pont de France / Quai de France","Pont de France",20191121,DIRECTIONNEL,Aucune.,"OPE 188-C9",C9,386,"OPE 188",282,"45.193404380018976, 5.719715119999998"
"LE PONT DE CLAIX",38317,"Avenue Charles de Gaulle / Cours Saint André","Avenue Charles de Gaulle",20200206,DIRECTIONNEL,Aucune.,"OPE 195-C01",C01,387,"OPE 195",283,"45.13810228001914, 5.702242269999999"
ECHIROLLES,38151,"Avenue du Général de Gaulle / Avenue de l'Industrie","Avenue du Général de Gaulle",20200206,DIRECTIONNEL,Aucune.,"OPE 195-C02",C02,388,"OPE 195",284,"45.13603715001915, 5.711871600000001"
EYBENS,38158,"Avenue Jean Jaurès / N87","Avenue Jean Jaurès",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C01",C01,389,"OPE 197",285,"45.15632662001909, 5.74705805"
EYBENS,38158,"Route de Grenoble / N87","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C02",C02,390,"OPE 197",286,"45.1556645900191, 5.747379860000001"
EYBENS,38158,"Route de Grenoble / Rue Charles Piot","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C03",C03,391,"OPE 197",287,"45.15407711001911, 5.74803591"
VIZILLE,38562,"Avenue Gabriel Péri / Rue Général de Gaulle","Avenue Gabriel Péri",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C10",C10,392,"OPE 197",288,"45.0805469000193, 5.77420598"
EYBENS,38158,"Avenue de la République / Rue de la Maritelle","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C11",C11,393,"OPE 197",289,"45.143851020019135, 5.73951374"
ECHIROLLES,38151,"Avenue de la République / Avenue Henri Wallon","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C12",C12,394,"OPE 197",290,"45.142417540019125, 5.733698290000001"
ECHIROLLES,38151,"Avenue de la République / Rue Guy Môquet","Avenue de la République",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C14",C14,395,"OPE 197",291,"45.14262146001914, 5.726499980000001"
GIÈRES,38179,"RD 523 / N87","RD 523",20200220,DIRECTIONNEL,Aucune.,"OPE 197-C16",C16,396,"OPE 197",292,"45.18161873001901, 5.78067102"
GIÈRES,38179,"Avenue Henri Duhamel / Rue du Repos","Avenue Henri Duhamel",20200220,DIRECTIONNEL,"Les feux tricolores étaient clignotant le matin.","OPE 197-C17",C17,397,"OPE 197",293,"45.17875729001905, 5.78944356"
SAINT-MARTIN-D'HÈRES,38421,"Avenue Gabriel Péri / N87","Avenue Gabriel Péri",20200220,DIRECTIONNEL,Aucune.,"OPE 197-CA",CA,398,"OPE 197",294,"45.18255193001903, 5.7767731399999995"
EYBENS,38158,"D269A / N87",D269A,20200220,DIRECTIONNEL,Aucune.,"OPE 197-CB",CB,399,"OPE 197",295,"45.150576010019115, 5.734216339999999"
EYBENS,38158,"D269A / Rue Pierre Mendès France",D269A,20200220,DIRECTIONNEL,Aucune.,"OPE 197-CC",CC,400,"OPE 197",296,"45.148137490019124, 5.735679049999999"
"LE PONT-DE-CLAIX",38317,"Rue de Chamrousse / Route de Champagnier","Rue de Chamrousse",20200220,DIRECTIONNEL,Aucune.,"OPE 197-CD",CD,401,"OPE 197",297,"45.13487551001916, 5.714328489999999"
VAULNAVEYS-LE-HAUT,38529,"Avenue du Golf / Avenue d'Uriage","Avenue du Golf",20200220,DIRECTIONNEL,Aucune.,"OPE 197-CE",CE,402,"OPE 197",298,"45.13103954001916, 5.818910949999999"
BRIÉ-ET-ANGONNES,38059,"Route de Grenoble / Route d'Uriage","Route de Grenoble",20200220,DIRECTIONNEL,Aucune.,"OPE 197-CF",CF,403,"OPE 197",299,"45.114361870019216, 5.78445201"
JARRIE,38200,"Route de Vizille / Route de l'Electro-Chimie","Route de Vizille",20200220,DIRECTIONNEL,Aucune.,"OPE 197-CG",CG,404,"OPE 197",300,"45.088441910019284, 5.731159829999999"
ECHIROLLES,38151,"Avenue Victor Hugo / Rue Fernand Pelloutier","Avenue Victor Hugo",20200220,DIRECTIONNEL,Aucune.,"OPE 199-C01",C01,405,"OPE 199",301,"45.15430535001911, 5.712254089999998"
ECHIROLLES,38151,"Avenue Victor Hugo / Rue de Bretagne","Avenue Victor Hugo",20200220,DIRECTIONNEL,Aucune.,"OPE 199-C02",C02,406,"OPE 199",302,"45.158825330019084, 5.713531760000001"
ECHIROLLES,38151,"Avenue Léon Blum / Rue Raymond Pitet","Avenue Léon Blum",20200220,DIRECTIONNEL,Aucune.,"OPE 199-C03",C03,407,"OPE 199",303,"45.15982271001909, 5.71384308"
GRENOBLE,38185,"Bd. Jean Pain / Bd. Maréchal Lyautey","Bd. Jean Pain",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C01",C01,408,"OPE 202",304,"45.18534791001902, 5.73226872"
GRENOBLE,38185,"Bd. Maréchal Joffre / Av Général Champon","Bd. Maréchal Joffre",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C02",C02,409,"OPE 202",305,"45.18367129001903, 5.731329959999998"
