barrette_id,barrette_place_nb_total,voie,barrette_type_nom,barrette_secteur_controle,barrette_zone_tarif,barrette_datecre,barrette_controle,barrette_sign_horiz_nom,barrette_peint_date,barrette_place_nb_active,geo_shape,geo_point_2d
61,5.0,Rue Pierre Sémard,Long,51.0,vert,20080717000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7089259,45.1930413],[5.7091225,45.1929016]]}","45.192971483320854,5.709024234868512"
64,8.0,Rue Diderot,Long,64.0,vert,20080717000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7048158,45.1904594],[5.7050249,45.1901255]]}","45.19029247451557,5.704920371303444"
65,5.0,Rue Diderot,Long,64.0,vert,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7051361,45.1899582],[5.7052665,45.1897542]]}","45.18985616511726,5.705201299365164"
71,5.0,Rue Revol,Long,64.0,vert,20080717000000.0,1,Absent,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7079678,45.1910283],[5.7079565,45.1907822]]}","45.19090525297985,5.707962145176513"
72,8.0,Rue Revol,Long,64.0,vert,20080717000000.0,1,Absent,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7078923,45.1894965],[5.7078778,45.1891325]]}","45.18931449575521,5.707885031776113"
74,4.0,Rue Amédée Morel,Long,64.0,vert,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7087175,45.1895102],[5.7086956,45.1892984]]}","45.18940426914797,5.708706532427871"
76,1.0,Rue René Thomas,Long,64.0,vert,20080717000000.0,1,Absent,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7088695,45.1898355],[5.7089508,45.1898527]]}","45.18984410386689,5.708910138431329"
78,5.0,Rue Capitaine Veyron La Croix,Long,64.0,vert,20080717000000.0,1,Absent,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7103279,45.1908364],[5.7102624,45.1906116]]}","45.19072400439631,5.710295141960902"
79,2.0,Rue Aimé Berey,Long,64.0,vert,20080717000000.0,1,Absent,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7096603,45.1909126],[5.709652,45.1908216]]}","45.19086712820885,5.709656126128607"
80,2.0,Rue René Thomas,Long,64.0,vert,20080717000000.0,1,Absent,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7099096,45.1901195],[5.710036,45.1901474]]}","45.190133472832976,5.709972784424572"
81,15.0,Rue Aimé Berey,Long,64.0,vert,20080717000000.0,1,Dégradé,,15.0,"{""type"":""LineString"",""coordinates"":[[5.7095743,45.1907509],[5.7095022,45.1900655]]}","45.19040820589268,5.709538252726983"
82,3.0,Rue Aimé Berey,Long,64.0,vert,20080717000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7094812,45.1899235],[5.7094698,45.1897827]]}","45.189853083737916,5.709475534794778"
83,7.0,Rue Aimé Berey,Long,64.0,vert,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.709482,45.1891406],[5.709439,45.188803]]}","45.18897179956745,5.709460472657991"
85,6.0,Rue Anthoard,Long,64.0,vert,20080717000000.0,1,Absent,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7097807,45.1887729],[5.7101516,45.1888331]]}","45.188803001084295,5.709966119767662"
86,8.0,Rue Adrien Ricard,Épis,64.0,vert,20080717000000.0,1,Absent,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7088005,45.1913324],[5.7087715,45.1911263]]}","45.19122933301212,5.708786032819988"
87,6.0,Rue Adrien Ricard,Épis,64.0,vert,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7089665,45.1915543],[5.7089512,45.1914325]]}","45.191493422334915,5.708958845100061"
88,5.0,Rue d'Alembert,Long,64.0,vert,20080717000000.0,1,Absent,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7114031,45.1902793],[5.7113742,45.1900419]]}","45.190160554530095,5.71138862975013"
89,3.0,Rue d'Alembert,Long,64.0,vert,20080717000000.0,1,Absent,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7113399,45.1904586],[5.7113208,45.1902891]]}","45.190373887030326,5.711330349320661"
90,9.0,Rue Anthoard,Long,64.0,vert,20080717000000.0,1,Absent,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7113453,45.1890758],[5.7119315,45.1891581]]}","45.189116971219754,5.711638393854237"
91,6.0,Rue Anthoard,Long,64.0,vert,20080717000000.0,1,Absent,,4.5,"{""type"":""LineString"",""coordinates"":[[5.7122966,45.1892066],[5.7127027,45.1892653]]}","45.189235970900214,5.712499629969588"
92,8.0,Rue d'Alembert,Long,15.0,vert,20080717000000.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.7112324,45.1889711],[5.7111865,45.1885996]]}","45.18878536424609,5.71120944272357"
93,13.0,Rue d'Alembert,Épis,15.0,vert,20080717000000.0,1,Dégradé,,12.0,"{""type"":""LineString"",""coordinates"":[[5.7110959,45.1889456],[5.7110796,45.1886799]]}","45.18881274775329,5.711087739458428"
95,5.0,Cours Berriat,Long,15.0,vert,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7081834,45.1886379],[5.7085451,45.1886155]]}","45.18862668682433,5.7083642568987125"
96,6.0,Cours Berriat,Long,15.0,vert,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7105564,45.188493],[5.7109504,45.1884691]]}","45.1884810256019,5.710753427667082"
97,4.0,Cours Berriat,Long,15.0,vert,20080717000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7115541,45.1884388],[5.7118547,45.1884215]]}","45.18843014083218,5.711704398256978"
98,5.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7128309,45.1883562],[5.7131588,45.1883381]]}","45.18834714770655,5.712994838582932"
100,4.0,Rue d'Alembert,Long,64.0,vert,20080717000000.0,1,Absent,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7111998,45.1893066],[5.7111766,45.1891036]]}","45.18920513381599,5.711188230134013"
352,5.0,Rue Ravier Piquet,Long,66.0,globale,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7382159,45.2013121],[5.7382365,45.201086]]}","45.201199035674165,5.738226167104114"
353,5.0,Rue des Poilus,Long,66.0,globale,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.738526,45.2009968],[5.7388484,45.2009737]]}","45.200985244457286,5.738687172592748"
354,4.0,Rue Ravier Piquet,Long,66.0,globale,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7382754,45.2006386],[5.7382905,45.2004559]]}","45.20054722765086,5.738282930961885"
105,7.0,Avenue Félix Viallet,Long,9.0,violet,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7159897,45.1904488],[5.7166888,45.190558]]}","45.19050342938302,5.716339241082391"
106,6.0,Avenue Félix Viallet,Long,9.0,violet,20080717000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7159544,45.1903399],[5.7165751,45.1904348]]}","45.19038738666936,5.7162647599026215"
109,6.0,Rue du Moulin de Canel,Long,9.0,violet,20080717000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7167237,45.1903939],[5.716667,45.1900978]]}","45.19024585093371,5.716695372649692"
110,5.0,Rue du Moulin de Canel,Long,9.0,violet,20080717000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7167797,45.1903005],[5.7167346,45.1900798]]}","45.19019017182386,5.7167571223789295"
111,6.0,Rue Colonel Denfert Rochereau,Long,9.0,violet,20080717000000.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7186619,45.1906342],[5.7184338,45.1904097]]}","45.19052193655358,5.718547848078457"
112,7.0,Rue Colonel Denfert Rochereau,Long,9.0,violet,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.718626,45.1906759],[5.7183551,45.1904154]]}","45.190545651605106,5.7184905341888435"
113,4.0,Rue Etienne Forest,Long,9.0,violet,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7190889,45.1901293],[5.7190405,45.1899338]]}","45.19003158722211,5.719064682671374"
4423,,Rue des Maquis de l'Oisans,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7219601,45.163665],[5.7230295,45.1636811]]}","45.16367302692333,5.722494800348596"
120,4.0,Rue Crépu,Long,9.0,violet,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7159629,45.1891845],[5.7161274,45.1893275]]}","45.18925601909395,5.71604515414138"
121,7.0,Rue Colonel Denfert Rochereau,Long,9.0,violet,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7176955,45.1896872],[5.7174123,45.1894177]]}","45.189552432677004,5.717553899529008"
122,21.0,Rue Colonel Denfert Rochereau,Long,9.0,violet,20080717000000.0,1,Dégradé,,17.0,"{""type"":""LineString"",""coordinates"":[[5.7170887,45.1891071],[5.7163077,45.1883468]]}","45.18872695223607,5.716698232270481"
123,3.0,Rue Raymond Bank,Long,9.0,violet,20080717000000.0,1,Dégradé,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7181767,45.1891241],[5.7183772,45.1890514]]}","45.18908775785306,5.718276960306739"
4424,,Rue des Maquis de l'Oisans,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7231635,45.1636873],[5.7233569,45.1636918]]}","45.16368955787779,5.723260195720869"
126,7.0,Rue Gabriel Péri,Long,9.0,violet,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7179451,45.1881721],[5.7179626,45.1882163],[5.7181396,45.1884832]]}","45.18829051096283,5.718015778811223"
127,5.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7167238,45.1881277],[5.7164087,45.1881417]]}","45.188134709568004,5.7165662293657356"
128,7.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7169969,45.1881905],[5.7174827,45.1881619]]}","45.18817619644156,5.7172397810530775"
129,13.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Dégradé,,12.0,"{""type"":""LineString"",""coordinates"":[[5.7168237,45.1881224],[5.7176791,45.1880729]]}","45.188097644339905,5.717251439575081"
130,10.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Dégradé,,7.0,"{""type"":""LineString"",""coordinates"":[[5.718091,45.1881274],[5.7187644,45.188086]]}","45.18810668810982,5.718427712141988"
131,5.0,Cours Berriat,Long,31.0,orange,20080717000000.0,1,Dégradé,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7179735,45.1880517],[5.7183057,45.1880332]]}","45.18804244237099,5.718139610111827"
132,4.0,Rue Gabriel Péri,Long,35.0,vert,20080717000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.717543,45.1876446],[5.7174228,45.187449]]}","45.18754679952017,5.717482929686553"
133,2.0,Rue Gabriel Péri,Long,35.0,vert,20080717000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.717391,45.1874028],[5.717339,45.18732]]}","45.18736139505373,5.717364972043133"
134,9.0,Rue Colbert,Long,35.0,vert,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7164907,45.1871435],[5.7170227,45.1869927]]}","45.1870681061292,5.716756659462683"
135,6.0,Rue Colbert,Long,35.0,vert,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7172249,45.1869354],[5.7175778,45.1868399]]}","45.18688762772222,5.7174013706887195"
136,7.0,Rue Gabriel Péri,Long,35.0,vert,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7171052,45.1869333],[5.71692,45.1866248]]}","45.186779030368385,5.717012575415183"
137,19.0,Rue Étienne Marcel,Long,35.0,vert,20080717000000.0,1,Dégradé,,15.0,"{""type"":""LineString"",""coordinates"":[[5.7169911,45.186522],[5.718137,45.1862591]]}","45.18639054598255,5.717564023796857"
4425,,Rue des Maquis de l'Oisans,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7235313,45.1636969],[5.7238011,45.1637008]]}","45.16369882941807,5.723666207307877"
4426,,Rue des Maquis de l'Oisans,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7231071,45.1636351],[5.7233707,45.1636408]]}","45.163637928353985,5.723238888221657"
4428,,Rue des Maquis de l'Oisans,Épis,66.0,globale,20080717000000.0,0,,,,"{""type"":""LineString"",""coordinates"":[[5.7231128,45.163504],[5.723382,45.1635072]]}","45.16350557508579,5.723247386610768"
142,9.0,Rue Joseph Rey,Long,32.0,vert,20080717000000.0,1,Bon Etat,,9.0,"{""type"":""LineString"",""coordinates"":[[5.7169663,45.1857868],[5.717149,45.1854017]]}","45.185594237160636,5.717057667863501"
143,9.0,Rue Hippolyte Bouvier,Long,32.0,vert,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7172616,45.1855092],[5.717771,45.1852905]]}","45.1853998275398,5.717516283503969"
144,16.0,Rue Joseph Rey,Long,32.0,vert,20080717000000.0,1,Dégradé,,16.0,"{""type"":""LineString"",""coordinates"":[[5.7171713,45.1853692],[5.7174916,45.1846751]]}","45.18502217640873,5.717331483957894"
146,4.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7133434,45.1870949],[5.7135955,45.1870807]]}","45.18708781000366,5.713469456417242"
147,16.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Dégradé,,15.0,"{""type"":""LineString"",""coordinates"":[[5.7125616,45.1871908],[5.7136436,45.1871301]]}","45.187160458587286,5.71310257202216"
148,13.0,Rue Michelet,Long,31.0,orange,20080717000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7151705,45.1881781],[5.7148566,45.1876283]]}","45.187903197094315,5.715013561834694"
149,4.0,Rue Michelet,Long,31.0,orange,20080717000000.0,1,Dégradé,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7150786,45.1881528],[5.7149612,45.1879562]]}","45.18805447966096,5.715019901355053"
151,11.0,Rue Edgar Quinet,Long,31.0,orange,20080717000000.0,1,Dégradé,,8.0,"{""type"":""LineString"",""coordinates"":[[5.7141491,45.1882321],[5.7140897,45.1877269]]}","45.18797948203782,5.714119356193104"
152,10.0,Rue Edgar Quinet,Long,31.0,orange,20080717000000.0,1,Dégradé,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7142263,45.1882014],[5.7141693,45.1877338]]}","45.18796763467617,5.7141978355661"
153,4.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7134687,45.1877233],[5.7137359,45.1877093]]}","45.18771629633636,5.713602320371349"
154,11.0,Rue de la Nursery,Long,31.0,orange,20080717000000.0,1,Dégradé,,11.0,"{""type"":""LineString"",""coordinates"":[[5.7139426,45.1882276],[5.7138855,45.187734]]}","45.18798079127008,5.713914015581317"
155,4.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Dégradé,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7130982,45.1877461],[5.7133935,45.187728]]}","45.18773703174289,5.713245861048535"
156,16.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Dégradé,,16.0,"{""type"":""LineString"",""coordinates"":[[5.7126784,45.1877225],[5.7137138,45.1876684]]}","45.187695429998456,5.7131961019355195"
157,8.0,Place Saint Bruno,Long,15.0,vert,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7125187,45.1872909],[5.7125879,45.1876476]]}","45.18746924118899,5.712553308726761"
158,10.0,Rue Marx Dormoy,Long,15.0,vert,20080717000000.0,1,Absent,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7117074,45.1872439],[5.7123445,45.1872049]]}","45.187224393613306,5.712025937702007"
159,12.0,Rue Gerin,Long,15.0,vert,20080717000000.0,1,Absent,,12.0,"{""type"":""LineString"",""coordinates"":[[5.7116136,45.1874036],[5.7123892,45.1873556]]}","45.18737963234295,5.712001381643431"
160,2.0,Passage Gerin Dormoy,Long,15.0,vert,20080717000000.0,1,Absent,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7115827,45.1873906],[5.711572,45.1872971]]}","45.18734388617803,5.711577370703564"
161,4.0,Rue Gerin,Long,15.0,vert,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7116265,45.1874413],[5.7119213,45.1874241]]}","45.18743266748522,5.711773896654133"
162,6.0,Rue Gerin,Long,15.0,vert,20080717000000.0,1,Absent,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7111384,45.1874716],[5.7115242,45.1874487]]}","45.18746017650739,5.7113313120368145"
163,5.0,Rue Gerin,Long,15.0,vert,20080717000000.0,1,Absent,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7111262,45.187431],[5.7114675,45.1874113]]}","45.18742113071264,5.711296865071061"
164,2.0,Rue d'Alembert,Long,15.0,vert,20080717000000.0,1,Bon Etat,,1.0,"{""type"":""LineString"",""coordinates"":[[5.7110501,45.187412],[5.7110385,45.1873306]]}","45.18737131620102,5.711044304027189"
165,5.0,Rue Marx Dormoy,Long,15.0,vert,20080717000000.0,1,Absent,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7111143,45.1872769],[5.7114428,45.1872592]]}","45.18726806489252,5.7112785591125945"
166,4.0,Rue d'Alembert,Long,15.0,vert,20080717000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7111722,45.1884226],[5.7111435,45.1882245]]}","45.188323546172974,5.7111578211406675"
168,6.0,Avenue de Vizille,Mixte,32.0,vert,20080717000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7166074,45.1858209],[5.71671,45.1856043]]}","45.18571259917371,5.716658736577875"
169,7.0,Avenue de Vizille,Épis,32.0,vert,20080717000000.0,1,,,0.0,"{""type"":""LineString"",""coordinates"":[[5.7167269,45.1855373],[5.7168012,45.18538]]}","45.185458691442946,5.7167640506204975"
170,19.0,Avenue de Vizille,Épis,32.0,vert,20080717000000.0,1,Dégradé,,18.0,"{""type"":""LineString"",""coordinates"":[[5.7168625,45.1852481],[5.7170803,45.1847954]]}","45.18502179235473,5.7169714129652895"
171,12.0,Avenue de Vizille,Épis,32.0,vert,20080717000000.0,1,Bon Etat,,10.0,"{""type"":""LineString"",""coordinates"":[[5.7171899,45.1845541],[5.7173214,45.1842684]]}","45.184411260625886,5.7172556320900085"
1,6.0,Rue Jules Horowitz,Épis,66.0,globale,20080717000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.698606,45.204651],[5.698808,45.204782]]}","45.20471647819201,5.698706997316413"
2,15.0,Place de la Résistance,Épis,66.0,globale,20080717000000.0,1,Bon Etat,,13.0,"{""type"":""LineString"",""coordinates"":[[5.6980015,45.2044358],[5.6985638,45.2048042]]}","45.20461998683444,5.698282672721102"
5,13.0,Rue Charles Bertier,Long,63.0,vert,20080717000000.0,1,Bon Etat,,13.0,"{""type"":""LineString"",""coordinates"":[[5.7122168,45.2006299],[5.7130219,45.2008105]]}","45.20072020175817,5.712619339052376"
6,20.0,Quai Paul Louis Merlin,Bataille,63.0,vert,20080717000000.0,1,Bon Etat,,20.0,"{""type"":""LineString"",""coordinates"":[[5.713636,45.2008354],[5.713826,45.2004065]]}","45.20062094041778,5.713731024069331"
7,16.0,Rue Fernand Rouvière,Bataille,63.0,vert,20080717000000.0,1,Absent,,15.0,"{""type"":""LineString"",""coordinates"":[[5.7131535,45.2007311],[5.7133419,45.2002987]]}","45.20051489559761,5.713247673848538"
9,14.0,Rue Ernest Hareux,Long,63.0,vert,20080717000000.0,1,Bon Etat,,14.0,"{""type"":""LineString"",""coordinates"":[[5.7116979,45.1998894],[5.7125426,45.2000795]]}","45.199984479321714,5.712120250608857"
295,9.0,Boulevard Joseph Vallier,Long,49.0,vert,20080717000000.0,1,Absent,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7104416,45.1802567],[5.7107167,45.1802595],[5.7109901,45.1802622],[5.7110486,45.1802632]]}","45.18026039088158,5.710799250338453"
296,3.0,Boulevard Joseph Vallier,Long,49.0,vert,20080717000000.0,1,Dégradé,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7117009,45.1802952],[5.7120693,45.1803015]]}","45.18029834406619,5.711885103346274"
297,2.0,Boulevard Joseph Vallier,Long,49.0,vert,20080717000000.0,1,Absent,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7123668,45.18031],[5.712609,45.180317]]}","45.18031351046545,5.712487909458874"
299,6.0,Route de Lyon,Long,25.0,vert,20080717000000.0,1,Bon Etat,,6.0,"{""type"":""LineString"",""coordinates"":[[5.7173524,45.1993367],[5.7175276,45.1990789]]}","45.19920778123443,5.7174400104455305"
300,3.0,Ancienne route de Lyon,Long,25.0,vert,20080717000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7178634,45.1994456],[5.7178988,45.1992957]]}","45.19937066414872,5.717881101401917"
302,17.0,Quai de France,Bataille,25.0,vert,20080717000000.0,1,Dégradé,,16.0,"{""type"":""LineString"",""coordinates"":[[5.7216683,45.1934479],[5.7222039,45.1934658]]}","45.19345684159573,5.721936138963374"
304,9.0,Quai Mounier,Long,37.0,violet,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7292821,45.1950861],[5.729313,45.195105],[5.729747,45.1953785]]}","45.1951898857357,5.729447355152963"
311,3.0,Rue Sappey,Long,37.0,violet,20140603000000.0,1,Bon Etat,,2.0,"{""type"":""LineString"",""coordinates"":[[5.7316456,45.196964],[5.7315014,45.1970497]]}","45.197006885079404,5.731573478742185"
314,5.0,Quai Jongkind,Long,66.0,globale,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7337468,45.1973673],[5.7338107,45.1975964]]}","45.19748180692284,5.733778743856694"
315,3.0,Quai Jongkind,Long,66.0,globale,20080717000000.0,1,Bon Etat,,3.0,"{""type"":""LineString"",""coordinates"":[[5.7343588,45.1995712],[5.7343633,45.1995892],[5.7344032,45.1997051]]}","45.1996218585168,5.7343750916506835"
316,4.0,Quai Jongkind,Long,66.0,globale,20080717000000.0,1,Bon Etat,,4.0,"{""type"":""LineString"",""coordinates"":[[5.7344568,45.1998588],[5.7344568,45.1998588],[5.7345566,45.2000362]]}","45.19991793798115,5.7344900843595665"
318,9.0,Quai Jongkind,Long,66.0,globale,20080717000000.0,1,Bon Etat,,9.0,"{""type"":""LineString"",""coordinates"":[[5.7357472,45.2012052],[5.7357472,45.2012052],[5.7359907,45.2013332],[5.7362217,45.2014426]]}","45.201296543707,5.735926670825547"
319,5.0,Quai Jongkind,Long,66.0,globale,20080717000000.0,1,Bon Etat,,5.0,"{""type"":""LineString"",""coordinates"":[[5.7365612,45.2015494],[5.7368733,45.2016247],[5.7369089,45.2016335]]}","45.201602511712764,5.736781165702944"
